name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
lo_ad_1,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.003099,6,8,0,0.000000
lo_ch_1,0.010252,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,6,13,0,0.000000
lo_db_1,0.006914,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.000715,6,12,0,0.000000
lo_ev_1,0.017881,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.004768,6,10,0,0.000000
lo_la_1,0.282288,0,0,29,1,2,1,0,7,2,3,3,0,5,8,2.869129,6,521,0,0.000000
ad_lo_1,0.005007,0,0,9,1,0,0,0,4,0,0,0,0,0,4,0.005007,8,8,0,0.000000
ad_ch_1,0.011206,0,0,13,1,0,0,0,7,1,0,0,0,0,4,0.005007,8,17,0,0.000000
ad_db_1,0.009060,0,0,12,1,0,0,0,7,0,0,0,0,0,4,0.004768,8,16,0,0.000000
ad_ev_1,0.014067,3,3,32,1,0,0,0,6,0,13,13,0,0,8,0.006914,8,12,0,0.000000
ad_la_1,0.300884,0,0,36,2,2,1,0,9,2,3,3,0,5,12,2.248287,8,533,0,0.000000
ch_lo_1,0.007868,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002146,13,6,0,0.000000
ch_ad_1,0.010967,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.003099,13,8,0,0.000000
ch_db_1,0.010967,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003099,13,12,0,0.000000
ch_ev_1,0.023842,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005960,13,10,0,0.000000
ch_la_1,0.431776,0,0,29,1,2,1,0,7,2,3,3,0,5,8,2.062082,13,521,0,0.000000
db_lo_1,0.005245,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001192,12,6,0,0.000000
db_ad_1,0.006199,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.002861,12,8,0,0.000000
db_ch_1,0.082970,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,12,13,0,0.000000
db_ev_1,0.017166,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005960,12,10,0,0.000000
db_la_1,0.317812,0,0,29,1,2,1,0,7,2,3,3,0,5,8,1.718044,12,521,0,0.000000
ev_lo_1,0.013113,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.013113,10,12,0,0.000000
ev_ad_1,0.013828,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.012159,10,14,0,0.000000
ev_ch_1,0.101089,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.012159,10,25,0,0.000000
ev_db_1,0.015020,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010014,10,24,0,0.000000
ev_la_1,0.317097,1,1,47,3,2,1,0,9,2,7,7,0,5,16,1.791954,10,527,0,0.000000
la_lo_1,0.007868,0,0,17,1,2,0,0,6,0,0,0,0,2,6,0.080824,521,20,0,0.000000
la_ad_1,0.009298,0,0,15,0,2,0,0,6,0,0,0,0,2,5,0.094891,521,12,0,0.000000
la_ch_1,0.015974,0,0,21,1,2,0,0,9,1,0,0,0,2,6,0.083923,521,41,0,0.000000
la_db_1,0.012159,0,0,20,1,2,0,0,9,0,0,0,0,2,6,0.107050,521,40,0,0.000000
la_ev_1,0.017166,3,3,40,1,2,0,0,8,0,13,13,0,2,10,0.084877,521,24,0,0.000000
lo_ad_125,0.004768,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.251293,254,380,0,0.000000
lo_ch_125,0.009060,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.008821,254,509,0,0.000000
lo_db_125,0.008821,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002146,254,508,0,0.000000
lo_ev_125,0.014782,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,254,258,0,0.000000
lo_la_125,0.303030,0,0,29,1,2,1,0,7,2,3,3,0,5,8,8.884907,254,1017,0,0.000000
ad_lo_125,0.007153,0,0,9,1,0,0,0,4,0,0,0,0,0,4,5.272150,380,504,0,0.000000
ad_ch_125,0.011921,0,0,13,1,0,0,0,7,1,0,0,0,0,4,4.884958,380,1009,0,0.000000
ad_db_125,0.010967,0,0,12,1,0,0,0,7,0,0,0,0,0,4,4.333973,380,1008,0,0.000000
ad_ev_125,0.018120,3,3,32,1,0,0,0,6,0,13,13,0,0,8,5.291939,380,508,0,0.000000
ad_la_125,0.239849,0,0,36,2,2,1,0,9,2,3,3,0,5,12,56.905985,380,2517,0,0.000000
ch_lo_125,0.004768,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.000954,509,254,0,0.000000
ch_ad_125,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.043154,509,380,0,0.000000
ch_db_125,0.010014,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003099,509,508,0,0.000000
ch_ev_125,0.015736,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,509,258,0,0.000000
ch_la_125,0.257015,0,0,29,1,2,1,0,7,2,3,3,0,5,8,10.618210,509,1017,0,0.000000
db_lo_125,0.004292,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002146,508,254,0,0.000000
db_ad_125,0.009060,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.203133,508,380,0,0.000000
db_ch_125,0.014067,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,508,509,0,0.000000
db_ev_125,0.015736,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,508,258,0,0.000000
db_la_125,0.281096,0,0,29,1,2,1,0,7,2,3,3,0,5,8,8.497238,508,1017,0,0.000000
ev_lo_125,0.013113,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.011921,258,260,0,0.000000
ev_ad_125,0.012875,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.252962,258,386,0,0.000000
ev_ch_125,0.017881,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.010014,258,521,0,0.000000
ev_db_125,0.015020,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010014,258,520,0,0.000000
ev_la_125,0.336170,1,1,47,3,2,1,0,9,2,7,7,0,5,16,8.991003,258,1023,0,0.000000
la_lo_125,0.013113,0,0,17,1,2,0,0,6,0,0,0,0,2,6,59.089899,1017,2004,0,0.000000
la_ad_125,0.007868,0,0,15,0,2,0,0,6,0,0,0,0,2,5,10.086060,1017,880,0,0.000000
la_ch_125,0.014782,0,0,21,1,2,0,0,9,1,0,0,0,2,6,57.424068,1017,4009,0,0.000000
la_db_125,0.012875,0,0,20,1,2,0,0,9,0,0,0,0,2,6,58.344126,1017,4008,0,0.000000
la_ev_125,0.018120,3,3,40,1,2,0,0,8,0,13,13,0,2,10,63.470125,1017,2008,0,0.000000
lo_ad_250,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.876188,504,755,0,0.000000
lo_ch_250,0.010014,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.001907,504,1009,0,0.000000
lo_db_250,0.009298,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002146,504,1008,0,0.000000
lo_ev_250,0.015259,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,504,508,0,0.000000
lo_la_250,0.313044,0,0,29,1,2,1,0,7,2,3,3,0,5,8,22.558928,504,1517,0,0.000000
ad_lo_250,0.012159,0,0,9,1,0,0,0,4,0,0,0,0,0,4,17.319918,755,1004,0,0.000000
ad_ch_250,0.013113,0,0,13,1,0,0,0,7,1,0,0,0,0,4,16.997099,755,2009,0,0.000000
ad_db_250,0.010967,0,0,12,1,0,0,0,7,0,0,0,0,0,4,17.838955,755,2008,0,0.000000
ad_ev_250,0.034809,3,3,32,1,0,0,0,6,0,13,13,0,0,8,17.218113,755,1008,0,0.000000
ad_la_250,0.394106,0,0,36,2,2,1,0,9,2,3,3,0,5,12,223.232985,755,4517,0,0.000000
ch_lo_250,0.006914,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.000954,1009,504,0,0.000000
ch_ad_250,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.055956,1009,755,0,0.000000
ch_db_250,0.010967,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003815,1009,1008,0,0.000000
ch_ev_250,0.017166,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,1009,508,0,0.000000
ch_la_250,0.225067,0,0,29,1,2,1,0,7,2,3,3,0,5,8,22.005081,1009,1517,0,0.000000
db_lo_250,0.006199,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1008,504,0,0.000000
db_ad_250,0.007153,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.257015,1008,755,0,0.000000
db_ch_250,0.010967,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002861,1008,1009,0,0.000000
db_ev_250,0.015259,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005960,1008,508,0,0.000000
db_la_250,0.512838,0,0,29,1,2,1,0,7,2,3,3,0,5,8,23.738146,1008,1517,0,0.000000
ev_lo_250,0.018120,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.012159,508,510,0,0.000000
ev_ad_250,0.014782,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.679970,508,761,0,0.000000
ev_ch_250,0.020027,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.012159,508,1021,0,0.000000
ev_db_250,0.015974,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.037193,508,1020,0,0.000000
ev_la_250,0.236034,1,1,47,3,2,1,0,9,2,7,7,0,5,16,22.491932,508,1523,0,0.000000
la_lo_250,0.010967,0,0,17,1,2,0,0,6,0,0,0,0,2,6,216.043949,1517,4004,0,0.000000
la_ad_250,0.009060,0,0,15,0,2,0,0,6,0,0,0,0,2,5,20.995855,1517,1755,0,0.000000
la_ch_250,0.015974,0,0,21,1,2,0,0,9,1,0,0,0,2,6,251.956940,1517,8009,0,0.000000
la_db_250,0.013828,0,0,20,1,2,0,0,9,0,0,0,0,2,6,240.223885,1517,8008,0,0.000000
la_ev_250,0.020981,3,3,40,1,2,0,0,8,0,13,13,0,2,10,228.490829,1517,4008,0,0.000000
lo_ad_375,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.088858,754,1130,0,0.000000
lo_ch_375,0.010014,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002861,754,1509,0,0.000000
lo_db_375,0.008821,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002146,754,1508,0,0.000000
lo_ev_375,0.015736,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005245,754,758,0,0.000000
lo_la_375,0.595093,0,0,29,1,2,1,0,7,2,3,3,0,5,8,43.469667,754,2017,0,0.000000
ad_lo_375,0.008821,0,0,9,1,0,0,0,4,0,0,0,0,0,4,34.744263,1130,1504,0,0.000000
ad_ch_375,0.013113,0,0,13,1,0,0,0,7,1,0,0,0,0,4,36.228895,1130,3009,0,0.000000
ad_db_375,0.016212,0,0,12,1,0,0,0,7,0,0,0,0,0,4,40.367842,1130,3008,0,0.000000
