name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
ev_la_56,0.321150,1,1,47,3,2,1,0,9,2,7,7,0,5,16,3.765106,120,747,0,0.000000
la_lo_56,0.006914,0,0,17,1,2,0,0,6,0,0,0,0,2,6,14.626980,741,900,0,0.000000
la_ad_56,0.010967,0,0,15,0,2,0,0,6,0,0,0,0,2,5,3.733873,741,397,0,0.000000
la_ch_56,0.014067,0,0,21,1,2,0,0,9,1,0,0,0,2,6,14.392853,741,1801,0,0.000000
la_db_56,0.017166,0,0,20,1,2,0,0,9,0,0,0,0,2,6,15.341997,741,1800,0,0.000000
la_ev_56,0.020981,3,3,40,1,2,0,0,8,0,13,13,0,2,10,14.724970,741,904,0,0.000000
lo_ad_111,0.010014,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.194073,226,338,0,0.000000
lo_ch_111,0.011921,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,226,453,0,0.000000
lo_db_111,0.007868,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002146,226,452,0,0.000000
lo_ev_111,0.014782,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005960,226,230,0,0.000000
lo_la_111,0.290871,0,0,29,1,2,1,0,7,2,3,3,0,5,8,7.241964,226,961,0,0.000000
ad_lo_111,0.008106,0,0,9,1,0,0,0,4,0,0,0,0,0,4,4.029036,338,448,0,0.000000
ad_ch_111,0.012875,0,0,13,1,0,0,0,7,1,0,0,0,0,4,3.643274,338,897,0,0.000000
ad_db_111,0.010967,0,0,12,1,0,0,0,7,0,0,0,0,0,4,3.464937,338,896,0,0.000000
ad_ev_111,0.015736,3,3,32,1,0,0,0,6,0,13,13,0,0,8,3.384113,338,452,0,0.000000
ad_la_111,0.245094,0,0,36,2,2,1,0,9,2,3,3,0,5,12,46.503305,338,2293,0,0.000000
ch_lo_111,0.013828,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.000954,453,226,0,0.000000
ch_ad_111,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.217199,453,338,0,0.000000
ch_db_111,0.009060,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002861,453,452,0,0.000000
ch_ev_111,0.016928,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,453,230,0,0.000000
ch_la_111,0.514984,0,0,29,1,2,1,0,7,2,3,3,0,5,8,6.857395,453,961,0,0.000000
db_lo_111,0.005245,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,452,226,0,0.000000
db_ad_111,0.006199,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.035048,452,338,0,0.000000
